cislo_licence,ev_cislo,nazev,psc,obec,ulice,cp,okres,kraj,pocet_zdroju
111015445,1,FVE Figarostav,66501,Rosice,Brněnská,1344,Brno-venkov,Jihomoravský,1
111015414,1,FVE AS ROVI,53901,Hlinsko,Hálkova,1598,Chrudim,Pardubický,1
111015421,1,FVE Nemojov 44,54461,Nemojov,Nemojov,44,Trutnov,Královéhradecký,1
111015424,1,FVE Milan Pěsta,38422,Vlachovo Březí,Vlachovo Březí,3,Prachatice,Jihočeský,1
111015659,1,"Na Poštolce 283, 281 63 Vyžlovka",28163,Vyžlovka,Na Poštolce,283,Kolín,Středočeský,1
111015513,1,FVE Liboc,16200,Praha,Praha,677,,,1
111015526,1,HAMA Solar s.r.o.,34506,Zahořany,Zahořany,,Domažlice,Plzeňský,1
111015431,1,FVE Radek Schejbal,53002,Dolní Roveň,Komárov,65,Pardubice,Pardubický,1
111015431,2,"FVE Radek Schejbal 8,6 kW",53371,Dolní Roveň,Dolní Roveň,81,Pardubice,Pardubický,1
111015428,1,FVE Bureš,56961,Dolní Újezd,Dolní Újezd,232,Svitavy,Pardubický,1
111015428,2,FVE - Bureš Škrovád,53821,Slatiňany,Slatiňany,3,Chrudim,Pardubický,1
111015428,3,FVE Bureš - Blato,53002,Mikulovice,Blato,,Pardubice,Pardubický,1
111015500,1,FOTOVOLTAICKÁ ELEKTRÁRNA TROUBELICE 382,78383,Troubelice,Troubelice,382,Olomouc,Olomoucký,1
111015429,1,FVE Letní,32600,Plzeň,Letní,997/6,Plzeň-město,Plzeňský,1
111015472,1,Ing. Radek Maděrič,69301,Hustopeče,Krátká,1223/6,Břeclav,Jihomoravský,1
111015471,1,FVE - Ing. Petr Jelínek,66484,Stanoviště,Stanoviště,122,Brno-venkov,Jihomoravský,1
111015574,1,Dr. Ing. Antonín Tůma,66434,Rozdrojovice,Za Humny,267,Brno-venkov,Jihomoravský,1
111015574,2,FVE Tůma,67571,Náměšť nad Oslavou,Náměšť nad Oslavou,3,Třebíč,Vysočina,1
111015439,1,FVE - Štětina,33203,Šťáhlavy,Náves Republiky,39,Plzeň-město,Plzeňský,1
111015437,1,FVE Národní,46007,Liberec,Národní,141/6,Liberec,Liberecký,1
111015567,1,FTV - Palatinum Solar s.r.o.,26242,Nepomuk,Nepomuk,17,Příbram,Středočeský,1
111015459,1,Monika Vaníčková - FVE,39156,Tábor,Liborova,498,Tábor,Jihočeský,1
111015657,1,FVE Lžín,39201,Dírná,Dírná,,Tábor,Jihočeský,1
111015491,1,FVE - Alena Kuličková,25001,Brandýs nad Labem-Stará Boleslav,U Přelízky,1716,Praha-východ,Středočeský,1
111015533,1,FVE Leoš Vavřík,38501,Vimperk,Pivovarská,571,Prachatice,Jihočeský,1
111015467,1,FVE Gallistlová - Zborov 61,37006,Ledenice,Ledenice,61,České Budějovice,Jihočeský,1
111015545,1,Fotovoltaická elektrárna Stavební stroje Ústí,40007,Ústí nad Labem,Přístavní,507,Ústí nad Labem,Ústecký,1
111015486,1,FVE Mácha,33013,Trnová,Trnová,309,Plzeň-sever,Plzeňský,1
111015458,1,JCH 1,53009,Pardubice,Na Vrškách,134,Pardubice,Pardubický,1
111015514,1,LANGER,54401,Trotina,Trotina,47,Trutnov,Královéhradecký,1
111015514,2,FVE - 3,54401,Trotina,Trotina,47,Trutnov,Královéhradecký,1
111015693,1,sídlo firmy,36001,Karlovy Vary,Strahovská,170,Karlovy Vary,Karlovarský,1
111015616,1,Koma 1,34701,Tachov,Tachov,,Tachov,Plzeňský,1
111015675,1,OÚ Vlčice,54241,Vlčice,Vlčice,201,Trutnov,Královéhradecký,1
111015605,1,FVE VIDONICE,50782,Pecka,Pecka,53,Jičín,Královéhradecký,1
111015862,1,"FVE YLS Energy, s.r.o.",67963,Velké Opatovice,Velké Opatovice,,Blansko,Jihomoravský,1
111015602,1,ANNAPURNA s.r.o.,66464,Moravské Bránice,Moravské Bránice,359,Brno-venkov,Jihomoravský,1
111015453,1,FVE Lukáš Brada,78801,Oskava,Oskava,80,Šumperk,Olomoucký,1
111015780,1,FVE Odpady Hrbáč s.r.o.,68801,Uherský Brod,Vazová,,Uherské Hradiště,Zlínský,1
111015460,1,FVE Jaroslav Vítek,68001,Boskovice,Dukelská,2047/32,Blansko,Jihomoravský,3
111015455,1,FVE Souš 150,43401,Most,Most,150,Most,Ústecký,1
111015522,1,FVE - Ladislav Taušner,35601,Sokolov,Košická,1126,Sokolov,Karlovarský,1
111015473,1,FVE - Kroměřížská 688/2a,68201,Vyškov,Kroměřížská,,Vyškov,Jihomoravský,1
111015554,1,FVE - Zatloukal,76361,Napajedla,Janáčkova,1636,Zlín,Zlínský,1
111015475,1,"FVE - Chatová 31, Radek Mareš",30100,Plzeň,Chatová,261/31,Plzeň-město,Plzeňský,1
111015535,1,FVE - Drahonice 14,38901,Vodňany,Vodňany,,Strakonice,Jihočeský,1
111015547,1,FVE - VALCHA,30100,Plzeň,Sulkovská,,Plzeň-město,Plzeňský,1
111015598,1,FVE Rýmařov,79501,Rýmařov,Opavská,,Bruntál,Moravskoslezský,1
111015487,1,FVE Dolany,28002,Červené Pečky,Červené Pečky,17,Kolín,Středočeský,1
111015563,1,MVE Jakubov,36273,Vojkovice,Vojkovice,58,Karlovy Vary,Karlovarský,2
111015590,1,AGRIVEPas,25262,Statenice,Kralupská,,Praha-západ,Středočeský,1
111015493,1,FVE - Ing. Marie Marešová,50006,Hradec Králové,Blodkova,389/1,Hradec Králové,Královéhradecký,1
111015954,1,FVE BRENDL,50327,Praskačka,Praskačka,14,Hradec Králové,Královéhradecký,1
111015468,1,FVE - Kolmačka,75661,Rožnov pod Radhoštěm,Tkalcovská,1371,Vsetín,Zlínský,1
111015948,1,FVE BRENDLOVÁ,50327,Praskačka,Praskačka,14,Hradec Králové,Královéhradecký,1
111015477,1,FVE - Süssland,17000,Praha,Havanská,183,,,1
111015778,1,Energo ORB s.r.o.,34101,Nalžovské Hory,Nalžovské Hory,64,Klatovy,Plzeňský,1
111015469,1,Peřimov 4,51204,Peřimov,Peřimov,4,Semily,Liberecký,1
111015624,1,FVE - Valsa,27741,Tuhaň,Tuhaň,,Mělník,Středočeský,1
111015485,1,FVE - Kaplanová,34401,Trhanov,Trhanov,99,Domažlice,Plzeňský,1
111015465,1,FVE Vykydal,57101,Moravská Třebová,Strážnického,,Svitavy,Pardubický,1
111015484,1,FVE - Fiala,34401,Trhanov,Trhanov,97,Domažlice,Plzeňský,1
111015671,1,Báca Jiří,43003,Chomutov,Kmochova,2371/12,Chomutov,Ústecký,1
111015615,1,EFVE Letohrad,56151,Letohrad,Letohrad,282,Ústí nad Orlicí,Pardubický,1
111015457,1,"FVE - 20,02 kWp",35101,Františkovy Lázně,Komorní,147/6,Cheb,Karlovarský,1
111015464,1,"FVE - 4,8 kWp",35301,Valy,Pod Lesem,106,Cheb,Karlovarský,1
111015476,1,FVE - Petr Štanglica,56601,Vysoké Mýto,Nad Náhonem,,Ústí nad Orlicí,Pardubický,1
111015714,1,FVE - HnB100,75366,Hustopeče nad Bečvou,Na hrázi,100,Přerov,Olomoucký,1
111015592,1,FVE M a T kuchyně,53901,Hlinsko,Srnská,,Chrudim,Pardubický,1
111015452,1,FVE Petr Mach,35201,Aš,Aš,,Cheb,Karlovarský,1
111015566,1,FVE AUTOspektrum 2000,35301,Mariánské Lázně,Plzeňská,608/17,Cheb,Karlovarský,1
111015666,1,FVE Žamberk,56401,Žamberk,Žamberk,,Ústí nad Orlicí,Pardubický,1
111015503,1,FVE Kamila Blahůšková,69606,Vacenovice,Vacenovice,725,Hodonín,Jihomoravský,1
111015669,1,FVE Zubří,75654,Zubří,Zubří,,Vsetín,Zlínský,1
111015470,1,FVE - Řezníček,25082,Horoušany,Za Humny,203,Praha-východ,Středočeský,1
111015480,1,FVE Hostouň 56,27353,Hostouň,Hostouň,56,Kladno,Středočeský,1
111015618,1,FVE - Hovorková,34901,Sytno,Sytno,53,Tachov,Plzeňský,1
111015466,1,FVE Stolín 80,54941,Červený Kostelec,Červený Kostelec,,Náchod,Královéhradecký,1
111015482,1,FVE Jana Vrby 1645,43401,Most,Jana Vrby,1645/6,Most,Ústecký,1
111015483,1,FVE_Turek_Lanškroun,56301,Lanškroun,T. G. Masaryka,6,Ústí nad Orlicí,Pardubický,2
111015655,1,Srbín 273,25162,Mukařov,Mukařov,273,Praha-východ,Středočeský,1
111015667,1,FVE Z - TRADE s. r. o.,55001,Křinice,Křinice,,Náchod,Královéhradecký,1
111015492,1,FVE - Šlechta,53352,Němčice,Němčice,33,Pardubice,Pardubický,1
111015490,1,FVE Čerňanský,53501,Brloh,Brloh,6,Pardubice,Pardubický,1
111015479,1,FVE Lipka,59212,Nížkov,Nové Dvory,81,Žďár nad Sázavou,Vysočina,1
111015498,1,"FVE - Nádvorníková, Mlékosrby",50351,Mlékosrby,Mlékosrby,56,Hradec Králové,Královéhradecký,1
111015594,1,FVE Žďár nad Sázavou,59101,Žďár nad Sázavou,Brněnská,126/38,Žďár nad Sázavou,Vysočina,1
111015594,2,FVE Velké Meziříčí,59401,Velké Meziříčí,Třebíčská,1678,Žďár nad Sázavou,Vysočina,1
111015594,3,FVE OC CONVENT,59101,Žďár nad Sázavou,Horní,2233,Žďár nad Sázavou,Vysočina,1
111015596,1,FVE Malín 60kWp,28401,Kutná Hora,Kutná Hora,335,Kutná Hora,Středočeský,1
111015543,1,Fve - Dělnická,46801,Jablonec nad Nisou,Dělnická,4970,Jablonec nad Nisou,Liberecký,1
111015553,1,FVE - Ing. Radim Jauker,37006,České Budějovice,Třebotovice,2418,České Budějovice,Jihočeský,1
111015607,1,FVE - BLANKYT PLUS spol. s r.o.,75701,Valašské Meziříčí,U Apolla,84,Vsetín,Zlínský,1
111015582,1,FVE Langer,78985,Mohelnice,Mlýnská,454/7,Šumperk,Olomoucký,1
111015582,2,FVE RD Police 69,78973,Úsov,Police,69,Šumperk,Olomoucký,1
111015499,1,FVE - Dařílek 1,56301,Lanškroun,Svobody,684,Ústí nad Orlicí,Pardubický,1
111015499,2,FVE - Dařílek 2,56134,Výprachtice,Výprachtice,214,Ústí nad Orlicí,Pardubický,1
111015785,1,FVE Dolní Vilémovice,67552,Dolní Vilémovice,Dolní Vilémovice,142,Třebíč,Vysočina,1
111015776,1,FVE LITICE,32100,Plzeň,V Úhlu,37/11,Plzeň-město,Plzeňský,1
111015603,1,FVE - READER s.r.o.,74231,Starý Jičín,Starý Jičín,12,Nový Jičín,Moravskoslezský,1
111015530,1,FVE Gillichová 5,33441,Nová Ves,Nová Ves,26,Plzeň-jih,Plzeňský,1
111015757,1,FVE - Femont - Montáže s.r.o.,75002,Přerov,Přerov,,Přerov,Olomoucký,1
111015527,1,FVE Slunná 555,26101,Příbram,Slunná,555,Příbram,Středočeský,1
111015538,1,FVE - Lukeš,26101,Příbram,Příbram,98,Příbram,Středočeský,1
111015787,1,"FVE HANAKOV, spol. s r.o.",79601,Prostějov,Pod Kosířem,3127/74,Prostějov,Olomoucký,1
111015787,2,"HANAKOV, spol. s r.o.",79601,Prostějov,Pod Košírem,,Prostějov,Olomoucký,1
111015517,1,"FVE - Vrchlabí 4, Na Valech 482",54302,Vrchlabí,Na Valech,482,Trutnov,Královéhradecký,1
111015515,1,FVE Družební 558,72526,Ostrava,Družební,558,Ostrava-město,Moravskoslezský,1
111015516,1,FVE RD Polní 35,73514,Orlová,Polní,35,Karviná,Moravskoslezský,1
111015683,1,FVE Hlavní provozovna,66602,Předklášteří,Štěpánovská,1451,Brno-venkov,Jihomoravský,1
111015520,1,FVE Budín Volduchy,33822,Volduchy,Volduchy,332,Rokycany,Plzeňský,1
111015673,1,FVE,37701,Jindřichův Hradec,mlýn na Nežárce,117,Jindřichův Hradec,Jihočeský,1
111015673,2,"Penzion Neptun, s.r.o.",37901,Třeboň,Sportovní,1141,Jindřichův Hradec,Jihočeský,1
111015817,1,FVE BluePlanet s.r.o.,59213,Bohdalov,Bohdalov,,Žďár nad Sázavou,Vysočina,1
111015561,2,FVE - Horní Datyně 369,73932,Vratimov,V Údolí,444,Frýdek-Místek,Moravskoslezský,1
111015634,1,FVE Švihov,34012,Švihov,Švihov,415,Klatovy,Plzeňský,1
111015634,2,FVE Blížejov,34545,Blížejov,Blížejov,151,Domažlice,Plzeňský,1
111015634,3,FVE 29 kW STAŇKOV,34561,Staňkov,Dělnická,452,Domažlice,Plzeňský,1
111015634,4,FVE 29 kW CHLUM,33204,Chlum,Chlum,71,Plzeň-jih,Plzeňský,1
111015688,1,FVE Křídlůvky GOCCIA I,67128,Křídlůvky,Křídlůvky,,Znojmo,Jihomoravský,1
111015688,2,FVE Křídlůvky GOCCIA II,67128,Křídlůvky,Křídlůvky,,Znojmo,Jihomoravský,1
111015611,1,Fotovoltaická elektrárna Klikov,37805,Suchdol nad Lužnicí,Suchdol nad Lužnicí,,Jindřichův Hradec,Jihočeský,1
111015536,1,FVE - Zbyněk Žižka,57201,Sádek,Sádek,,Svitavy,Pardubický,1
111015539,1,Masná 27/9,60200,Brno,Masná,27/9,Brno-město,Jihomoravský,2
111015518,1,FVE - Na Cihelně 330,59301,Bystřice nad Pernštejnem,Na Cihelně,330,Žďár nad Sázavou,Vysočina,2
111015548,1,FVE - Václav Hlavnička,27302,Tuchlovice,V Lukách,618,Kladno,Středočeský,1
111015833,1,FVE Jettimont I,58282,Golčův Jeníkov,Nám. T. G. Masaryka,69,Havlíčkův Brod,Vysočina,1
111015833,2,FVE Jettimont II,58282,Golčův Jeníkov,Husova,98,Havlíčkův Brod,Vysočina,1
111015551,1,FVE Řiháček,67155,Blížkovice,Blížkovice,198,Znojmo,Jihomoravský,1
111015540,1,Petr Bílek - FVE,19016,Praha,Domanovická,1748,,,1
111015573,1,FVE - Ing. Petr Tolar,75002,Přerov,Hostýnská č.p.,3242,Přerov,Olomoucký,2
111015626,1,"Fotovoltaická elektrárna - 22,68 kWp - TEZAO s.r.o.",19000,Praha,Cihlářská,727/2,,,1
111015552,1,FVE - Přemysla Otakara 1824/10,35002,Cheb,Přemysla Otakara,1824/10,Cheb,Karlovarský,1
111015557,1,FVE - Grafova Ruzena,25701,Postupice,Blanická,105,Benešov,Středočeský,1
111015550,1,FVE Navrátilová,68604,Uherské Hradiště,Podboří,239,Uherské Hradiště,Zlínský,1
111015541,1,FVE Vrána,75501,Vsetín,Horská,1581,Vsetín,Zlínský,1
111015868,1,FVE obec Chrást,26272,Chrást,Chrást,15,Příbram,Středočeský,1
111015782,1,FOTOVOLTAICKÁ ELEKTRÁRNA,33901,Klatovy,Neumannova,563,Klatovy,Plzeňský,1
111015872,1,FVE Vyklice III.,40317,Chabařovice,Chabařovice,,Ústí nad Labem,Ústecký,1
111015564,1,Nový Vestec,25075,Nový Vestec,Dr. J.B.Foerstera,87,Praha-východ,Středočeský,1
111015546,1,Fve - Mička,69673,Hrubá Vrbka,Hrubá Vrbka,123,Hodonín,Jihomoravský,1
111015636,1,FVE - Ing. Miroslava Koutná,38481,Lčovice,Lčovice,72,Prachatice,Jihočeský,1
111015625,1,MVE Merta,78815,Vernířovice,Vernířovice,175,Šumperk,Olomoucký,1
111015641,1,FVE Kotouč - Všestary,25163,Všestary,Na Horkách,240,Praha-východ,Středočeský,1
111015542,1,FVE Vacek,58291,Světlá nad Sázavou,Světlá nad Sázavou,90,Havlíčkův Brod,Vysočina,1
111015786,1,FVE Hulín,76824,Hulín,Hulín,,Kroměříž,Zlínský,1
111015681,1,FVE Hovorany,69612,Hovorany,Hovorany,,Hodonín,Jihomoravský,1
111015568,1,FVE Hlavačka,75101,Tovačov,Tovačov,,Přerov,Olomoucký,1
111015570,1,Elektrárna Chvaletice,53312,Chvaletice,K Elektrárně,,Pardubice,Pardubický,4
111015860,1,FARMA VĚTEŘOV,69701,Věteřov,Věteřov,,Hodonín,Jihomoravský,1
111015653,1,"FVE 28,98kWp na střeše objektu č.p. 835 v Náchodě",54701,Náchod,Pražská,835,Náchod,Královéhradecký,1
111015653,2,"FVE 11,73 kWp na střeše objektu č. p. 414 v Novém Městě nad Metují",54901,Nové Město nad Metují,Nahořanská,414,Náchod,Královéhradecký,1
111015555,1,FVE Chrastěšov,76312,Vizovice,Chrastěšov,60,Zlín,Zlínský,1
111015559,1,FVE Nykl,51401,Horní Branná,Horní Branná,,Semily,Liberecký,1
111015556,1,FVE - Jana Marešová,58222,Dlouhá Ves,Dlouhá Ves,30,Havlíčkův Brod,Vysočina,1
111015562,1,FVE Ždánice u Kouřimi,28163,Ždánice,Ždánice,,Kolín,Středočeský,1
111015562,2,FVE Marian - Molitorov,28163,Kouřim,Kouřim,,Kolín,Středočeský,1
111015562,3,FVE Marian - Malešická,10800,Praha,Malešická,547/73,,,1
111015558,1,FVE Roman Mareš,58222,Dlouhá Ves,Dlouhá Ves,30,Havlíčkův Brod,Vysočina,1
111015852,1,Helios FV1,79312,Svobodné Heřmanice,Svobodné Heřmanice,,Bruntál,Moravskoslezský,1
111015608,1,FVE - Šula,74781,Otice,Hlavní,,Opava,Moravskoslezský,1
111015580,1,FVE - Bainar,74101,Bernartice nad Odrou,Bernartice nad Odrou,,Nový Jičín,Moravskoslezský,1
111015581,1,FVE - Dušan Šaroun,50327,Radostov,Radostov,65,Hradec Králové,Královéhradecký,1
111015684,1,FVE Hotel Portáš,75604,Nový Hrozenkov,Nový Hrozenkov,244,Vsetín,Zlínský,1
111015684,2,FVE Hotel Portáš 2,75604,Nový Hrozenkov,Nový Hrozenkov,244,Vsetín,Zlínský,1
111015682,1,FVE KBJ VELKOOBCHODY1,25225,Ořech,Slivenecká,,Praha-západ,Středočeský,1
111015820,1,"FVE BV SPECTRUM, spol. s r.o.",33901,Klatovy,Arbesova,,Klatovy,Plzeňský,1
111015820,2,Arbesova 2,33901,Klatovy,Arbesova,,Klatovy,Plzeňský,1
111015701,1,FVE - Emilie Zezulová,62100,Brno,Žilkova,1996/40,Brno-město,Jihomoravský,1
111016003,1,FVE Česká Lípa,47001,Česká Lípa,Česká Lípa,,Česká Lípa,Liberecký,1
111015578,1,FVE DH 121,59401,Dolní Heřmanice,Dolní Heřmanice,,Žďár nad Sázavou,Vysočina,1
111015565,1,FVE - Janoš,28601,Čáslav,U Lesoparku,1895,Kutná Hora,Středočeský,1
111015781,1,"FVE ŘEMPO VEGA, s.r.o.",76701,Kroměříž,Skopalíkova,,Kroměříž,Zlínský,1
111015577,1,FVE - Blaha,67961,Letovice,P. Františka Krchňáka,242/30,Blansko,Jihomoravský,1
111015680,1,Conecta - FVE,18200,Praha,Štěpničná,1965,,,1
111015579,1,FVE Líbeznice,25065,Líbeznice,Družstevní,45,Praha-východ,Středočeský,1
111015587,1,FVE - Jadrníček,76316,Fryšták,Břetislava Bakaly,410,Zlín,Zlínský,1
111015610,1,"Fotovoltaická elektrárna 7,14 kWp",69683,Domanín,Domanín,48,Hodonín,Jihomoravský,1
111015589,1,FVE Hýsek,34815,Planá,Planá,789,Tachov,Plzeňský,1
111015585,1,FVE - Langerová,78973,Úsov,Police,69,Šumperk,Olomoucký,1
111015679,1,FVE Technický park s.r.o.,61200,Brno,Křižíkova,2928/15,Brno-město,Jihomoravský,1
111015595,1,FVE - Václav Bláha,34012,Švihov,Na Borku,437,Klatovy,Plzeňský,1
111015586,1,FVE Izajičkova1,19012,Praha,Praha,465,,,1
111015613,1,"Fotovoltaická elektrárna 9,0 kWp",69617,Dolní Bojanovice,Josefovská,583,Hodonín,Jihomoravský,1
111015612,1,"Fotovoltaická elektrárna 4,83 kWp",69621,Prušánky,Dlouhá,776,Hodonín,Jihomoravský,1
111015591,1,FVE Čada,56152,Verměřovice,Verměřovice,,Ústí nad Orlicí,Pardubický,1
111015821,1,Klostermanova 1258,56401,Žamberk,Klostermanova,1258,Ústí nad Orlicí,Pardubický,1
111015597,1,FVE - Nádeníček,69801,Veselí nad Moravou,Veselí nad Moravou,,Hodonín,Jihomoravský,1
111015661,1,FVE Ceta s.r.o.,74727,Kobeřice,Slezská,776,Opava,Moravskoslezský,1
111015588,1,Fve - Hofr,69642,Vracov,Planá,,Hodonín,Jihomoravský,1
111015609,1,FVE - Roman Milota,34201,Sušice,Sušice,7,Klatovy,Plzeňský,1
111015674,1,FVE KB Kovo s.r.o.,34142,Číhaň,Číhaň,74,Klatovy,Plzeňský,1
111015858,1,Central Ecology,74601,Opava,Zámecký okruh,996/19,Opava,Moravskoslezský,1
111015686,1,FVE - Lešetínská 253,73301,Karviná,Lešetínská,253/5,Karviná,Moravskoslezský,1
111016013,1,FVE Přestavlky u Čerčan,25723,Přestavlky u Čerčan,Přestavlky u Čerčan,,Benešov,Středočeský,1
111015617,1,FVE - LAURETA AUTO,29301,Mladá Boleslav,Nádražní,307,Mladá Boleslav,Středočeský,1
111015601,1,FVE Tomáš Gloza,67577,Kramolín,Kramolín,32,Třebíč,Vysočina,1
111015642,1,FVE Mníšek,25210,Mníšek pod Brdy,Rymáňská,254,Praha-západ,Středočeský,1
111015622,1,FVE Kladruby p. Pošvář,39155,Dolní Hořice,Dolní Hořice,,Tábor,Jihočeský,3
111015622,2,FVE - Kladruby,39155,Dolní Hořice,Dolní Hořice,,Tábor,Jihočeský,1
111015606,1,FVE KOLNA,10400,Praha,Náměstí Bratří Jandusů,30/22,,,1
111015606,2,FVE penzion,10400,Praha,Křešínská,155/9,,,1
111015619,1,FVE Cehnice,38752,Cehnice,Cehnice,8,Strakonice,Jihočeský,1
111015694,1,Excalibur bowling,69681,Bzenec,Kasárna,1555,Hodonín,Jihomoravský,1
111015621,1,FVE Bowling Magdalena,68765,Strání,Obecnice,390,Uherské Hradiště,Zlínský,1
111015637,1,FVE Pohunek,76302,Tečovice,Tečovice,,Zlín,Zlínský,1
111015699,1,FVE - Sadílková,26242,Nepomuk,Nepomuk,25,Příbram,Středočeský,1
111015628,1,FVE - Mladotice,53843,Ronov nad Doubravou,Ronov nad Doubravou,79,Chrudim,Pardubický,1
111015623,1,FVE Radek Přikryl,68765,Strání,Zelnice,,Uherské Hradiště,Zlínský,1
111015631,1,FVE Bláha,38751,Štěkeň,Štěkeň,,Strakonice,Jihočeský,1
111016040,1,FVE TECHNOSVAR FRÝDEK-MÍSTEK,73801,Frýdek-Místek,Na Hrázi,,Frýdek-Místek,Moravskoslezský,1
111016040,2,FVEFVE TECHNOSVAR FRYČOVICE,73945,Fryčovice,Fryčovice,675,Frýdek-Místek,Moravskoslezský,1
111016040,3,FVE TECHNOSVAR FRÝDEK-MÍSTEK II,73801,Frýdek-Místek,Na Hrázi,,Frýdek-Místek,Moravskoslezský,1
111016040,4,5 kW,73945,Fryčovice,Fryčovice,,Frýdek-Místek,Moravskoslezský,1
111015678,1,FVE  Oucmanice,56201,Oucmanice,Oucmanice,11,Ústí nad Orlicí,Pardubický,1
111015627,1,FVE Tisovec 41,53973,Tisovec,Tisovec,,Chrudim,Pardubický,1
111015630,1,Pavel Janů,69681,Bzenec,J. Wolkera,1253,Hodonín,Jihomoravský,1
111015965,1,Ivan Olivík,76001,Zlín,Úlehla,239,Zlín,Zlínský,1
111015635,1,FVE - Knězů,39461,Božejov,Božejov,,Pelhřimov,Vysočina,1
111015696,1,FVE Kozinova,10200,Praha,Kozinova,22/4,,,1
111015843,1,FVE Čkyně,38481,Čkyně,Čkyně,,Prachatice,Jihočeský,1
111015843,2,FVE Zeleneč,25091,Zeleneč,Kopretinová,890,Praha-východ,Středočeský,1
111015843,3,FVE Čábuze 19,38473,Vacov,Vacov,19,Prachatice,Jihočeský,1
111015703,1,ISOTRA,74601,Opava,Opava,2879,Opava,Moravskoslezský,1
111015648,1,FVE Václav Pazdera,25801,Vlašim,Poděbradova,231,Benešov,Středočeský,1
111015632,1,FVE - Střítež 10,25768,Dolní Kralovice,Dolní Kralovice,10,Benešov,Středočeský,1
111015755,1,Datelov,34022,Dešenice,Dešenice,,Klatovy,Plzeňský,1
111015677,1,FVE Miroslav Král Kralovice,33141,Kralovice,Plzeňská,519,Plzeň-sever,Plzeňský,1
111015638,1,FVE - Tomáš Pazdera,25801,Vlašim,Poděbradova,231,Benešov,Středočeský,1
111015676,1,FVE Žihle,33165,Žihle,Žihle,,Plzeň-sever,Plzeňský,1
111015759,1,FVE BUKOV,59251,Bukov,Bukov,8,Žďár nad Sázavou,Vysočina,1
111015709,1,FVE Do Zámostí 897/67,32600,Plzeň,Do Zámostí,897/67,Plzeň-město,Plzeňský,1
111015651,1,FVE Šámalova 60a,61500,Brno,Šámalova,,Brno-město,Jihomoravský,1
111015639,1,"FVE-6 kWp Hustířanská 210, Velichovky",55211,Velichovky,Hustířanská,210,Náchod,Královéhradecký,1
111015647,1,"FVE - Na Okrajích 37, Spojil",53002,Spojil,Na Okrajích,,Pardubice,Pardubický,1
